show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
81035104,Movie,odu raja odu,"nishanth ravindaran, jathin sanker raj","Guru Somasundaram, Nasser, Anand Sami, Lakshmi Priyaa Chandramouli, Ashiqa Salvan, Ravindra Vijay, Abishek K.S., Venkatesh Harinathan",India,"November 15, 2018",2018,TV-14,121 min,"Comedies, International Movies","while trying to buy his wife a set-top box, a struggling writer and his pal get entangled in the domino effect of a spectacularly botched drug deal."
80075824,Movie,only the dead,"bill guttentag, michael ware",Michael Ware,"Australia, Iraq","November 15, 2018",2015,TV-MA,76 min,"Documentaries, International Movies","given unprecedented access to soldiers and terrorists alike, journalist michael ware presents an epic, uncensored, intimate account of the iraq war."
81035108,Movie,pimpal,gajendra ahire,"Dilip Prabhavalkar, Priya Bapat, Kishore Kadam, Vrinda Gajendra, Alok Rajwade, Sakhi Gokhale",India,"November 15, 2018",2017,TV-PG,92 min,"Dramas, Independent Movies, International Movies","as a lonely widower prepares to leave india to live with his children in america, he looks back on past memories and unfinished business."
81035107,Movie,savita damodar paranjpe,swapna waghmare joshi,"Subodh Bhave, Trupti Toradmal, Rakesh Bapat, Pallavi Patil, Angad Mhaskar, Hemangi Kavi, Savita Prabhune, Sandeep Avchat",India,"November 15, 2018",2018,TV-14,119 min,"Horror Movies, International Movies","when his wife begins to exhibit alarming behavior, a husband tries to find whether she suffers from a personality disorder or something more sinister."
81028556,Movie,shopkins: chef club,raymond mcgrath,"Erika Harlacher, Marieve Herington, David Lodge, Cassandra Morris, Kate Murphy, Abby Trott",USA,"November 15, 2018",2016,TV-Y,45 min,Movies,"in this first full shopkins movie, peppa-mint is the new shoppie in town who stirs things up by hosting a team cooking competition."
81028574,Movie,shopkins: wild,"adele k. thomas, richard bailey","Kate Murphy, Cassandra Morris, Kayli Mills, Abby Trott, Brianna Plantano, Laura Stahl, Philece Sampler",Australia,"November 15, 2018",2018,TV-Y,75 min,Movies,beloved movie star scarletta gateau visits shopville and recruits the shopkins for a quest through the jungle to the mysterious world of pawville.
81028560,Movie,shopkins: world vacation,richard bailey,"Kate Murphy, Cassandra Morris, Erika Harlacher, Abby Trott, Brianna Plantano, Reba Buhr, Doug Erholtz, Cherami Leigh, Brianna Knickerbocker",Australia,"November 15, 2018",2017,TV-Y,71 min,Movies,"the shopkins and shoppies jet around the world in search of missing friend kooky cookie, a stolen diamond and more vloggable adventure."
80196044,Movie,the crew,julien leclercq,"Sami Bouajila, Guillaume Gouix, Youssef Hajdi, Redouane Behache, Kahina Carina, David Saracino, Alice de Lencquesaing, Baya Belal, Steve Tientcheu, Kaaris",France,"November 15, 2018",2015,TV-MA,81 min,"Action & Adventure, International Movies","after an unexpected misstep, a crew of skilled parisian robbers find themselves forced to carry out a daring heist for a powerful crime organization."
80122177,Movie,the giant,"aitor arregi, jon garaño","Joseba Usabiaga, Eneko Sagardoy, Iñigo Aranburu, Ramón Aguirre, Aia Kruse, Iñigo Azpitarte",Spain,"November 15, 2018",2017,TV-MA,115 min,"Dramas, International Movies","in 1843, crippled martin returns from war to his basque hometown and finds his brother has grown into a giant, which they turn into a circus act."
80136925,Movie,a flying jatt,remo d'souza,"Tiger Shroff, Jacqueline Fernandez, Nathan Jones, Kay Kay Menon, Amrita Singh, Gaurav Pandey, Shraddha Kapoor, Amrita Puri",India,"November 15, 2017",2016,TV-14,142 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",a timid man gets unexpected superpowers while trying to save his family's land and a sacred tree from a ruthless tycoon.
80202454,TV Show,chuck chicken,,,Malaysia,"November 15, 2017",2017,TV-Y7,1 Season,Kids' TV,"on the island of rocky perch, security company owner chuck adoodledoo and his friends provide kung fu-style protection for their fellow bird citizens."
70040076,Movie,lucky: no time for love,"radhika rao, vinay sapru","Salman Khan, Sneha Ullal, Mithun Chakraborty, Kader Khan, Navni Parihar, Ravi Baswani, Vikram Gokhale, Mumait Khan",India,"November 15, 2017",2005,TV-14,131 min,"Dramas, International Movies, Romantic Movies","during an uprising in russia's st. petersburg, teen girl lucky meets handsome aditya, the indian ambassador's son, and together they flee the chaos."
80009361,TV Show,the irregular at magic high school,,"Yuichi Nakamura, Saori Hayami, Yumi Uchiyama, Takuma Terashima, Satomi Sato, Atsushi Tamaru, Sora Amamiya, Yuiko Tatsumi, Marina Inoue, Ryohei Kimura, Junichi Suwabe, Kana Hanazawa, Mai Nakahara, Saki Ogasawara, Haruka Tomatsu, Tomokazu Sugita, Yoshitsugu Matsuoka, Ayumu Murase",Japan,"November 15, 2017",2014,NR,1 Season,"Anime Series, International TV Shows, Teen TV Shows","siblings tatsuya and miyuki enroll at magic high school, where miyuki's honors status comes between her and her underachieving older brother."
80166471,TV Show,the method,,"Konstantin Khabenskiy, Paulina Andreeva, Alexander Tsekalo, Alexander Petrov, Ivan Dobronravov, Kirill Poluhin",Russia,"November 15, 2017",2015,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",an ambitious young law enforcement graduate is thrilled when her idol takes her on as a trainee. but his methods aren't anything like she imagined.
80119125,TV Show,brown nation,,"Rajeev Varma, Shenaz Treasury, Kapil Bawa, Remy Munasifi, Omi Vaidya, Melanie Chandra, Sana Serrai, Jonathan Horvath, Akaash Singh",USA,"November 15, 2016",2016,TV-14,1 Season,TV Comedies,an indian american man living with his artistic wife and contentious father-in-law struggles to handle his household and a foundering it company.
80117532,Movie,dieter nuhr: nuhr in berlin,volker weicker,Dieter Nuhr,Germany,"November 15, 2016",2016,TV-MA,69 min,Stand-Up Comedy,"the cerebral and popular german cabaret comic expounds his theories on gender norms, primal instincts and a decidedly gastrointestinal big bang."
70260514,Movie,mumbai cha raja,manjeet singh,"Rahul Bairagi, Arbaaz Khan, Tejas Parvatkar, Dhanshree Jain, Salman Khan, Aftab Khan",India,"November 15, 2016",2012,TV-14,77 min,"Dramas, Independent Movies, International Movies","this coming-of-age tale follows rahul, a young boy growing up in a mumbai slum whose alcoholic father abuses him and his mother."
80127995,TV Show,oliver stone's untold history of the united states,oliver stone,Oliver Stone,USA,"November 15, 2016",2013,TV-PG,1 Season,Docuseries,"this documentary series offers an alternative take on modern american history, focusing on underreported events that shaped the nation's character."
81156627,Movie,clarence clemons: who do i think i am?,nick mead,Clarence Clemons,USA,"November 14, 2019",2019,TV-MA,88 min,"Documentaries, Music & Musicals",this intimate documentary follows the life of legendary saxophonist clarence clemons and his spiritual awakening before his death in 2011.
81096745,Movie,fadily camara : la plus drôle de tes copines,gautier & leduc,Fadily Camara,France,"November 14, 2019",2019,TV-MA,54 min,Stand-Up Comedy,"irrepressible french comedian fadily camara weaves jokes, vivid characters and physical comedy into a lively stand-up show at la cigale in paris."
81163776,TV Show,my dear warrior,,"Leo Putt, Pimchanok Luevisadpaibul, Suthada Jongjaiphar, Chatra Baude, Claudia Chakrapan, Oabnithi Wiwattanawarang, Varatta Vajrathon, Varot Makaduangkeo, Supasit Chinvinijkul",Thailand,"November 14, 2019",2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","love leaps off the page when an astronomer magically meets her comic book hero in the flesh, but learns that his fictional problems are very real."
80191804,Movie,deray davis: how to act black,marcus raboy,DeRay Davis,USA,"November 14, 2017",2017,TV-MA,66 min,Stand-Up Comedy,"dynamic comic deray davis hits the stage like a ball of fire, nailing the finer points of living, dating and handling show business as a black man."
80191109,Movie,hickok,timothy woodward jr.,"Luke Hemsworth, Trace Adkins, Kris Kristofferson, Bruce Dern, Cameron Richardson, Kaiwi Lyman-Mersereau, Hunter Fischer, Robert Catrini, Britain Simons",USA,"November 14, 2017",2017,TV-MA,88 min,Action & Adventure,"while serving as the marshal of rowdy abilene, kansas, ""wild bill"" hickok uses guns and gall to tidy up the lawless frontier town."
80004534,Movie,chelsea peretti: one of the greats,lance bangs,Chelsea Peretti,USA,"November 14, 2014",2014,NR,75 min,Stand-Up Comedy,"""brooklyn nine-nine"" star chelsea peretti showcases her diverse talents in this dark yet silly reimagining of the comedy special."
70213466,Movie,casa de mi padre,matt piedmont,"Will Ferrell, Gael García Bernal, Diego Luna, Genesis Rodriguez, Pedro Armendáriz Jr., Nick Offerman, Efren Ramirez, Adrian Martinez","United States, Mexico","November 14, 2012",2012,R,84 min,Comedies,will ferrell stars as a spanish-speaking cowboy in this comedy about a mexican clan trying to rescue their ranch from greedy creditors.
81034946,TV Show,maradona in mexico,,Diego Armando Maradona,"Argentina, United States, Mexico","November 13, 2019",2020,TV-MA,1 Season,"Docuseries, Spanish-Language TV Shows","in this docuseries, soccer great diego maradona comes to culiacán, the heart of the sinaloa cartel, to save the local team, the dorados, and maybe himself, too."
80222787,Movie,buybust,erik matti,"Anne Curtis, Brandon Vera, Victor Neri, Arjo Atayde, Levi Ignacio, Alex Calleja, Lao Rodriguez, Joross Gamboa, Ricky Pascua, Nonie Buencamino",Philippines,"November 13, 2018",2018,TV-MA,128 min,"Action & Adventure, International Movies","in a mazelike manila slum, at war with incensed civilians and a brutal cartel, special agent nina manigan must fight her way through one fierce night."
80244848,Movie,loudon wainwright iii: surviving twin,christopher guest,Loudon Wainwright III,,"November 13, 2018",2018,TV-14,92 min,Music & Musicals,grammy-winning singer loudon wainwright iii reflects upon his unique relationship with his father in an evening of original songs and heartfelt stories.
80193978,TV Show,warrior,,"Dar Salim, Danica Curcic, Lars Ranthe, Marco Ilsø, Søren Malling, Jakob Oftebro",Denmark,"November 13, 2018",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",a war veteran plagued by guilt over his final mission teams up with his best friend's widow to infiltrate a dangerous copenhagen biker gang.
80147403,Movie,chasing trane,john scheinfeld,"Denzel Washington, Bill Clinton, Ravi Coltrane, Common, Benny Golson, Jimmy Heath, Wynton Marsalis, Sonny Rollins, Carlos Santana, Cornel West",USA,"November 13, 2017",2016,TV-PG,99 min,"Documentaries, Music & Musicals","featuring interviews, insights and archival footage, this documentary aims to reveal how historical events shaped the music of john coltrane."
80058424,Movie,john mulaney: the comeback kid,rhys thomas,John Mulaney,USA,"November 13, 2015",2015,TV-MA,62 min,Stand-Up Comedy,"armed with boyish charm and a sharp wit, the former ""snl"" writer offers sly takes on marriage, his beef with babies and the time he met bill clinton."
80049065,TV Show,w/ bob & david,,"David Cross, Bob Odenkirk, John Ennis, Jay Johnston, Brian Posehn, Jill Talley, Paul F. Tompkins, Tom Kenny, Brett Paesel",USA,"November 13, 2015",2015,TV-MA,1 Season,TV Comedies,"after being dishonorably discharged from the navy seals, bob and david are back serving our country the way they do best – making sketch comedy."
81078466,Movie,jeff garlin: our man in chicago,christopher storer,Jeff Garlin,USA,"November 12, 2019",2019,TV-MA,59 min,Stand-Up Comedy,"comedian jeff garlin (unintentionally) celebrates his 37th year of stand-up and shares his learnings on love, loss, success and food addiction."
80060034,Movie,green room,jeremy saulnier,"Anton Yelchin, Imogen Poots, Patrick Stewart, Alia Shawkat, Joe Cole, Callum Turner, Macon Blair, David W. Thompson, Mark Webber, Eric Edelstein, Kai Lennox",USA,"November 12, 2018",2015,R,95 min,"Horror Movies, Thrillers","at the end of their low-budget tour, a punk band accepts a gig at an isolated rural club, only to discover that their hosts are neo-nazis."
80205085,Movie,long time running,"jennifer baichwal, nicholas de pencier","Gord Downie, Paul Langlois, Gord Sinclair, Rob Baker, Johnny Fay, Justin Trudeau",Canada,"November 12, 2017",2017,TV-14,96 min,"Documentaries, International Movies, Music & Musicals",this documentary follows the 2016 tour of beloved rock band the tragically hip as they make their way across canada one last time.
70117297,Movie,a single man,tom ford,"Colin Firth, Julianne Moore, Nicholas Hoult, Ginnifer Goodwin, Matthew Goode, Paul Butler, Ryan Simpkins, Teddy Sears, Paulette Lamori, Jon Kortajarena",USA,"November 11, 2019",2009,R,100 min,"Dramas, Independent Movies, LGBTQ Movies",this stream-of-consciousness drama centers on a day in the life of a gay college professor who's reeling from his longtime lover's recent death.
81200229,TV Show,put your head on my shoulder,,"Fair Xing, Lin Yi, Daddi Tang, Yi Sha, Zhou Zixin, Zheng Yingchen, Cai Gang, Liang Aiqi, Rong Rong, He Qiang",China,"November 11, 2019",2019,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, Teen TV Shows","on the cusp of graduation, an accounting major searching for her career winds up living with a genius physics student who shakes up her daily routine."
81152923,Movie,submission,j.m. berrios,"Scott Pryor, Darrin Dewitt Henson, Eric Roberts, Kevin Sizemore, Lorynn York, John Gray, Sara McMann, Ovince Saint Preux",USA,"November 11, 2019",2019,TV-MA,95 min,"Action & Adventure, Dramas","after a near-death trip home, a marine looking to help his comrade survive returns to the underground world of mma, where new battles await."
81171862,Movie,to be of service,josh aronson,,USA,"November 11, 2019",2019,TV-MA,88 min,Documentaries,"traumatized by combat, newly returned war veterans find solace in service dogs that guide them back to a fulfilling civilian life."
80131563,Movie,bon cop bad cop 2,alain desrochers,"Patrick Huard, Colm Feore, Marc Beaupré, Noam Jenkins, Andreas Apergis, Mariana Mazza, Erik Knudsen, Sarah-Jeanne Labrosse, Lucie Laurier, Neil Crone, Catherine St-Laurent",Canada,"November 11, 2017",2017,TV-MA,126 min,"Action & Adventure, Comedies, International Movies","two veteran buddy cops are back for a second chapter, this time to tackle a car theft ring that turns out to be much more than they bargained for."
